,0,1,2,3,4,5,6,7,8
251919,8,3.0,6.0,1.0,5.0,,,,
251920,0,,,,,,,,
251921,8,1.0,6.0,,,,,,
251922,1,,,,,,,,
251924,0,3.0,8.0,1.0,6.0,,,,
251925,8,,,,,,,,
251926,8,,,,,,,,
251927,1,,,,,,,,
251928,0,2.0,6.0,4.0,5.0,,,,
251929,8,1.0,6.0,0.0,,,,,
251930,0,,,,,,,,
251931,0,1.0,,,,,,,
251933,6,8.0,2.0,1.0,3.0,,,,
251934,1,6.0,8.0,7.0,5.0,,,,
251935,8,6.0,1.0,,,,,,
251936,6,,,,,,,,
251937,8,3.0,,,,,,,
251938,0,,,,,,,,
251939,1,0.0,,,,,,,
251940,6,8.0,,,,,,,
251941,2,1.0,4.0,8.0,6.0,,,,
251942,1,8.0,3.0,,,,,,
251943,0,8.0,,,,,,,
251944,8,,,,,,,,
251945,0,3.0,6.0,,,,,,
251946,2,6.0,3.0,4.0,1.0,,,,
251947,6,,,,,,,,
251948,0,6.0,1.0,8.0,3.0,,,,
251949,0,1.0,,,,,,,
251950,0,8.0,7.0,,,,,,
251951,8,0.0,1.0,6.0,3.0,,,,
251952,0,,,,,,,,
251953,8,,,,,,,,
251954,8,3.0,1.0,6.0,,,,,
251955,8,1.0,6.0,,,,,,
251956,0,8.0,6.0,3.0,1.0,,,,
251957,1,,,,,,,,
251958,6,8.0,,,,,,,
251959,0,,,,,,,,
251960,8,1.0,6.0,,,,,,
251961,0,3.0,1.0,8.0,,,,,
251962,0,,,,,,,,
251963,1,,,,,,,,
251964,0,1.0,,,,,,,
251965,0,,,,,,,,
251966,0,1.0,,,,,,,
251968,0,,,,,,,,
251970,8,1.0,6.0,,,,,,
251971,8,1.0,,,,,,,
251972,0,,,,,,,,
251973,6,1.0,8.0,,,,,,
251974,1,,,,,,,,
251975,0,1.0,,,,,,,
251976,0,8.0,3.0,6.0,,,,,
251977,0,1.0,6.0,8.0,7.0,,,,
251978,8,2.0,6.0,1.0,4.0,,,,
251979,0,,,,,,,,
251980,6,,,,,,,,
251982,6,8.0,,,,,,,
251983,8,6.0,1.0,,,,,,
251984,8,0.0,,,,,,,
251985,1,7.0,0.0,4.0,8.0,,,,
251986,6,,,,,,,,
251987,0,,,,,,,,
251989,0,1.0,,,,,,,
251990,0,8.0,7.0,,,,,,
251991,4,0.0,1.0,,,,,,
251992,8,,,,,,,,
251993,0,3.0,8.0,7.0,5.0,,,,
251994,8,6.0,1.0,,,,,,
251995,3,6.0,2.0,0.0,1.0,,,,
251997,1,0.0,,,,,,,
251998,6,0.0,1.0,,,,,,
251999,0,,,,,,,,
252000,7,8.0,0.0,5.0,1.0,,,,
252001,1,8.0,6.0,,,,,,
252002,1,,,,,,,,
252004,6,5.0,1.0,0.0,3.0,,,,
252005,1,,,,,,,,
252006,0,2.0,3.0,6.0,1.0,,,,
252007,1,,,,,,,,
252008,0,8.0,7.0,6.0,4.0,,,,
252009,0,,,,,,,,
252010,8,1.0,6.0,,,,,,
252012,0,,,,,,,,
252013,0,1.0,,,,,,,
252014,1,,,,,,,,
252015,1,,,,,,,,
252016,6,1.0,8.0,3.0,5.0,,,,
252017,0,6.0,3.0,4.0,5.0,,,,
252018,6,2.0,4.0,8.0,0.0,,,,
252019,0,2.0,6.0,1.0,,,,,
252020,6,1.0,8.0,0.0,3.0,,,,
252021,0,6.0,7.0,,,,,,
252022,6,8.0,1.0,0.0,2.0,,,,
252023,6,,,,,,,,
252024,1,7.0,0.0,,,,,,
252025,6,1.0,8.0,3.0,,,,,
252026,0,4.0,7.0,3.0,8.0,,,,
252027,2,8.0,3.0,7.0,6.0,,,,
252028,0,,,,,,,,
252029,0,8.0,3.0,7.0,6.0,,,,
252030,6,8.0,1.0,0.0,,,,,
252031,0,,,,,,,,
252032,0,8.0,6.0,1.0,4.0,,,,
252033,0,,,,,,,,
252034,4,0.0,,,,,,,
252035,8,6.0,5.0,,,,,,
252036,8,,,,,,,,
252037,8,6.0,,,,,,,
252038,0,,,,,,,,
252039,8,,,,,,,,
252040,1,8.0,0.0,6.0,3.0,,,,
252041,1,6.0,8.0,0.0,3.0,,,,
252042,8,6.0,1.0,7.0,4.0,,,,
252043,1,8.0,,,,,,,
252044,0,,,,,,,,
252045,0,,,,,,,,
252046,0,8.0,1.0,,,,,,
252047,8,6.0,1.0,,,,,,
252048,1,6.0,2.0,,,,,,
252049,0,,,,,,,,
252050,6,8.0,1.0,,,,,,
252051,0,6.0,,,,,,,
252052,6,,,,,,,,
252053,0,1.0,8.0,4.0,7.0,,,,
252054,8,1.0,6.0,0.0,,,,,
252055,0,2.0,6.0,5.0,8.0,,,,
252056,8,6.0,0.0,1.0,3.0,,,,
252057,8,1.0,6.0,7.0,4.0,,,,
252058,8,,,,,,,,
252059,3,7.0,,,,,,,
252060,8,6.0,,,,,,,
252061,8,1.0,6.0,,,,,,
252062,0,,,,,,,,
252063,8,0.0,,,,,,,
252064,8,6.0,,,,,,,
252065,8,6.0,1.0,3.0,0.0,,,,
252066,8,,,,,,,,
252067,0,8.0,,,,,,,
252069,5,1.0,6.0,7.0,8.0,,,,
252070,0,8.0,,,,,,,
252071,8,0.0,6.0,,,,,,
252072,1,0.0,6.0,,,,,,
252073,0,8.0,1.0,,,,,,
252074,0,8.0,2.0,,,,,,
252075,0,1.0,7.0,,,,,,
252076,6,8.0,1.0,,,,,,
252077,8,6.0,1.0,3.0,7.0,,,,
252078,0,,,,,,,,
252080,0,,,,,,,,
252081,8,1.0,,,,,,,
252083,8,1.0,6.0,0.0,3.0,,,,
252085,8,2.0,3.0,7.0,,,,,
252086,0,5.0,3.0,6.0,1.0,,,,
252087,8,3.0,,,,,,,
252088,1,8.0,6.0,2.0,0.0,,,,
252089,0,8.0,6.0,1.0,3.0,,,,
252090,2,1.0,,,,,,,
252091,0,,,,,,,,
252092,8,3.0,0.0,,,,,,
252094,6,8.0,1.0,2.0,0.0,,,,
252095,8,0.0,,,,,,,
252096,8,1.0,6.0,,,,,,
252097,3,0.0,1.0,,,,,,
252098,0,,,,,,,,
252099,8,1.0,6.0,0.0,3.0,,,,
252100,0,3.0,1.0,6.0,8.0,,,,
252101,6,8.0,1.0,,,,,,
252102,8,6.0,1.0,3.0,,,,,
252103,0,,,,,,,,
252104,0,3.0,,,,,,,
252105,1,3.0,,,,,,,
252106,3,,,,,,,,
252107,0,,,,,,,,
252108,8,,,,,,,,
252109,3,6.0,4.0,,,,,,
252110,0,3.0,,,,,,,
252111,2,,,,,,,,
252112,8,6.0,1.0,,,,,,
252113,0,,,,,,,,
252117,0,1.0,,,,,,,
252120,0,,,,,,,,
252121,0,,,,,,,,
252122,0,1.0,3.0,,,,,,
252123,0,,,,,,,,
252124,0,4.0,,,,,,,
252125,0,,,,,,,,
252126,0,,,,,,,,
252127,0,,,,,,,,
252128,0,1.0,6.0,2.0,8.0,,,,
252129,1,0.0,,,,,,,
252131,8,6.0,1.0,,,,,,
252132,0,6.0,3.0,5.0,1.0,,,,
252133,1,6.0,0.0,8.0,5.0,,,,
252134,1,0.0,8.0,,,,,,
252135,0,4.0,8.0,3.0,5.0,,,,
252136,4,8.0,2.0,3.0,0.0,,,,
252137,8,,,,,,,,
252138,1,8.0,6.0,,,,,,
252139,0,,,,,,,,
252140,8,1.0,,,,,,,
252141,2,0.0,4.0,7.0,1.0,,,,
252142,0,,,,,,,,
252143,0,7.0,4.0,2.0,8.0,,,,
252144,1,6.0,8.0,7.0,4.0,,,,
252145,8,6.0,1.0,2.0,0.0,,,,
252146,7,0.0,3.0,5.0,4.0,,,,
252147,0,2.0,4.0,7.0,3.0,,,,
252149,8,,,,,,,,
252150,1,0.0,,,,,,,
252151,0,1.0,8.0,,,,,,
252152,0,8.0,1.0,,,,,,
252153,8,,,,,,,,
252154,0,6.0,,,,,,,
252155,6,,,,,,,,
252156,0,4.0,7.0,,,,,,
252157,8,,,,,,,,
252158,1,8.0,0.0,3.0,4.0,,,,
252160,1,8.0,,,,,,,
252161,1,,,,,,,,
252162,1,8.0,7.0,0.0,6.0,,,,
252163,5,,,,,,,,
252164,0,2.0,,,,,,,
252165,1,6.0,4.0,2.0,0.0,,,,
252167,0,6.0,1.0,3.0,,,,,
252168,1,6.0,0.0,8.0,,,,,
252169,1,,,,,,,,
252170,0,1.0,8.0,,,,,,
252171,1,0.0,,,,,,,
252172,0,4.0,8.0,7.0,1.0,,,,
252173,0,6.0,2.0,7.0,1.0,,,,
252174,1,0.0,,,,,,,
252176,6,0.0,8.0,3.0,1.0,,,,
252177,0,1.0,3.0,2.0,8.0,,,,
252178,1,6.0,0.0,,,,,,
252179,8,,,,,,,,
252181,1,,,,,,,,
252182,0,4.0,5.0,1.0,2.0,,,,
252183,0,4.0,,,,,,,
252186,0,8.0,1.0,3.0,7.0,,,,
252187,0,6.0,1.0,,,,,,
252188,8,1.0,6.0,,,,,,
252189,0,3.0,5.0,1.0,6.0,,,,
252190,4,,,,,,,,
252191,8,,,,,,,,
252192,8,0.0,6.0,2.0,7.0,,,,
252193,1,,,,,,,,
252195,8,1.0,0.0,3.0,6.0,,,,
252197,2,,,,,,,,
252198,0,,,,,,,,
252199,8,,,,,,,,
252200,0,4.0,,,,,,,
252201,1,8.0,6.0,4.0,7.0,,,,
252202,1,,,,,,,,
252203,0,7.0,1.0,,,,,,
252204,1,6.0,3.0,8.0,0.0,,,,
252205,0,6.0,,,,,,,
252206,8,7.0,6.0,1.0,0.0,,,,
252207,1,8.0,0.0,7.0,5.0,,,,
252208,0,1.0,,,,,,,
252210,8,6.0,0.0,1.0,5.0,,,,
252211,8,6.0,1.0,0.0,3.0,,,,
252212,3,1.0,,,,,,,
252213,0,4.0,3.0,,,,,,
252214,0,3.0,,,,,,,
252215,0,,,,,,,,
252216,8,6.0,1.0,0.0,5.0,,,,
252217,0,8.0,1.0,,,,,,
252218,0,,,,,,,,
252219,1,8.0,0.0,6.0,7.0,,,,
252220,6,8.0,5.0,1.0,7.0,,,,
252221,1,8.0,,,,,,,
252222,2,4.0,1.0,3.0,7.0,,,,
252223,1,0.0,,,,,,,
252224,1,0.0,4.0,3.0,8.0,,,,
252225,8,,,,,,,,
252226,0,2.0,7.0,5.0,,,,,
252227,0,7.0,1.0,6.0,3.0,,,,
252229,1,6.0,7.0,8.0,0.0,,,,
252230,2,8.0,3.0,1.0,0.0,,,,
252231,0,8.0,7.0,4.0,5.0,,,,
252232,1,8.0,0.0,6.0,3.0,,,,
252233,8,0.0,,,,,,,
252235,0,,,,,,,,
252236,0,7.0,6.0,,,,,,
252237,1,0.0,,,,,,,
252238,8,,,,,,,,
252239,1,6.0,8.0,,,,,,
252240,6,0.0,8.0,2.0,7.0,,,,
252241,6,8.0,5.0,1.0,7.0,,,,
252242,2,7.0,,,,,,,
252244,0,6.0,1.0,4.0,8.0,,,,
252245,4,5.0,1.0,0.0,,,,,
252246,0,6.0,3.0,5.0,8.0,,,,
252247,1,,,,,,,,
252249,0,8.0,1.0,,,,,,
252250,8,,,,,,,,
252251,0,,,,,,,,
252252,4,8.0,1.0,5.0,6.0,,,,
252254,0,1.0,8.0,2.0,7.0,,,,
252255,1,0.0,8.0,6.0,,,,,
252256,0,,,,,,,,
252257,7,0.0,,,,,,,
252258,3,0.0,7.0,,,,,,
252260,0,1.0,4.0,6.0,8.0,,,,
252261,8,6.0,1.0,,,,,,
252262,2,0.0,1.0,6.0,7.0,,,,
252263,3,7.0,5.0,8.0,0.0,,,,
252264,0,,,,,,,,
252266,0,,,,,,,,
252268,0,3.0,6.0,8.0,1.0,,,,
252269,8,6.0,1.0,0.0,2.0,,,,
252270,7,3.0,,,,,,,
252272,3,1.0,,,,,,,
252273,1,,,,,,,,
252274,1,2.0,0.0,,,,,,
252275,0,1.0,,,,,,,
252276,0,1.0,6.0,8.0,5.0,,,,
252277,0,8.0,,,,,,,
252278,8,0.0,,,,,,,
252280,3,6.0,5.0,,,,,,
252281,0,1.0,8.0,,,,,,
252282,0,7.0,,,,,,,
252284,0,8.0,1.0,2.0,,,,,
252285,8,1.0,3.0,0.0,6.0,,,,
252286,3,6.0,1.0,8.0,,,,,
252287,8,6.0,0.0,1.0,3.0,,,,
252288,8,0.0,1.0,7.0,,,,,
252289,6,8.0,1.0,,,,,,
252290,0,1.0,8.0,,,,,,
252291,6,8.0,,,,,,,
252292,8,6.0,1.0,,,,,,
252294,0,6.0,1.0,,,,,,
252295,5,1.0,,,,,,,
252296,1,8.0,6.0,0.0,,,,,
252297,1,2.0,0.0,7.0,8.0,,,,
252298,0,8.0,6.0,3.0,1.0,,,,
252299,8,1.0,6.0,5.0,2.0,,,,
252300,8,6.0,1.0,0.0,3.0,,,,
252301,4,2.0,3.0,5.0,1.0,,,,
252302,1,0.0,,,,,,,
252303,0,1.0,2.0,,,,,,
252304,0,8.0,,,,,,,
252306,0,2.0,7.0,5.0,3.0,,,,
252307,0,,,,,,,,
252308,1,8.0,,,,,,,
252309,8,1.0,3.0,0.0,6.0,,,,
252310,3,1.0,0.0,8.0,,,,,
252311,8,0.0,1.0,,,,,,
252312,8,,,,,,,,
252313,0,,,,,,,,
252314,7,2.0,0.0,,,,,,
252315,0,8.0,7.0,4.0,6.0,,,,
252316,0,,,,,,,,
252317,1,6.0,0.0,2.0,7.0,,,,
252318,0,8.0,3.0,2.0,4.0,,,,
252319,1,0.0,,,,,,,
252320,8,4.0,5.0,0.0,2.0,,,,
252321,1,8.0,0.0,,,,,,
252322,0,4.0,2.0,7.0,3.0,,,,
252323,6,8.0,1.0,,,,,,
252324,0,1.0,2.0,4.0,6.0,,,,
252325,0,8.0,,,,,,,
253131,1,6.0,,,,,,,
253132,0,4.0,5.0,2.0,1.0,,,,
253133,0,,,,,,,,
253134,1,,,,,,,,
253135,0,8.0,7.0,1.0,,,,,
253136,0,2.0,7.0,6.0,1.0,,,,
253137,8,0.0,6.0,,,,,,
253138,0,,,,,,,,
253139,7,2.0,5.0,3.0,4.0,,,,
253140,1,0.0,,,,,,,
253141,7,,,,,,,,
253142,3,,,,,,,,
253143,1,6.0,,,,,,,
253144,7,1.0,6.0,0.0,8.0,,,,
253145,8,,,,,,,,
253146,8,3.0,6.0,,,,,,
253147,6,7.0,8.0,1.0,2.0,,,,
253148,8,6.0,0.0,2.0,1.0,,,,
253149,8,1.0,6.0,,,,,,
253150,0,,,,,,,,
253151,0,8.0,,,,,,,
253152,7,,,,,,,,
253153,0,,,,,,,,
253154,0,8.0,,,,,,,
253155,1,6.0,8.0,0.0,,,,,
253156,0,8.0,6.0,1.0,,,,,
253157,0,8.0,6.0,1.0,,,,,
253158,1,0.0,7.0,4.0,,,,,
253159,0,6.0,1.0,2.0,3.0,,,,
253160,7,2.0,0.0,5.0,3.0,,,,
253162,0,1.0,,,,,,,
253163,0,8.0,,,,,,,
253164,0,8.0,3.0,1.0,,,,,
253165,8,6.0,1.0,,,,,,
253166,0,8.0,2.0,1.0,,,,,
253167,6,1.0,8.0,0.0,,,,,
253168,4,6.0,3.0,0.0,5.0,,,,
253169,8,1.0,,,,,,,
253170,0,8.0,1.0,6.0,7.0,,,,
253171,1,6.0,8.0,2.0,3.0,,,,
253172,0,4.0,,,,,,,
253173,0,6.0,,,,,,,
253174,0,,,,,,,,
253176,7,2.0,6.0,5.0,4.0,,,,
253177,0,6.0,,,,,,,
253178,0,,,,,,,,
253179,3,,,,,,,,
253180,1,0.0,8.0,6.0,,,,,
253181,0,8.0,3.0,,,,,,
253182,0,,,,,,,,
253183,0,,,,,,,,
253184,1,7.0,2.0,0.0,8.0,,,,
253185,0,1.0,,,,,,,
253186,0,3.0,,,,,,,
253187,0,8.0,3.0,6.0,1.0,,,,
253188,8,,,,,,,,
253189,0,,,,,,,,
253190,1,8.0,,,,,,,
253191,8,1.0,0.0,,,,,,
253192,0,2.0,,,,,,,
253193,0,6.0,5.0,1.0,8.0,,,,
253194,0,,,,,,,,
253195,0,,,,,,,,
253196,8,6.0,1.0,0.0,2.0,,,,
253197,0,8.0,7.0,,,,,,
253198,0,1.0,,,,,,,
253199,0,,,,,,,,
253200,0,,,,,,,,
253201,1,6.0,,,,,,,
253202,8,1.0,6.0,3.0,0.0,,,,
253203,0,,,,,,,,
253204,0,1.0,8.0,,,,,,
253205,1,8.0,0.0,,,,,,
253206,0,1.0,,,,,,,
253207,8,6.0,0.0,5.0,3.0,,,,
253208,8,6.0,1.0,2.0,0.0,,,,
253209,1,8.0,6.0,,,,,,
253210,8,1.0,,,,,,,
253211,8,2.0,6.0,5.0,1.0,,,,
253212,1,8.0,6.0,,,,,,
253213,0,5.0,8.0,3.0,7.0,,,,
253214,3,0.0,7.0,,,,,,
253215,6,0.0,1.0,8.0,5.0,,,,
253216,8,,,,,,,,
253217,8,1.0,6.0,,,,,,
253218,0,1.0,,,,,,,
253219,0,3.0,,,,,,,
253220,1,6.0,8.0,0.0,,,,,
253221,0,,,,,,,,
253222,4,1.0,,,,,,,
253223,8,3.0,6.0,1.0,0.0,,,,
253224,0,,,,,,,,
253225,0,,,,,,,,
253226,0,8.0,1.0,,,,,,
253227,8,1.0,,,,,,,
253228,8,1.0,6.0,0.0,3.0,,,,
253229,8,6.0,1.0,3.0,,,,,
253230,0,,,,,,,,
253231,8,0.0,1.0,,,,,,
253232,1,8.0,0.0,,,,,,
253233,8,1.0,6.0,7.0,0.0,,,,
253234,0,1.0,7.0,,,,,,
253235,0,,,,,,,,
253236,8,6.0,1.0,3.0,0.0,,,,
253238,3,,,,,,,,
253239,8,1.0,,,,,,,
253240,8,1.0,0.0,,,,,,
253241,0,6.0,1.0,8.0,5.0,,,,
253242,8,0.0,7.0,6.0,5.0,,,,
253243,0,8.0,1.0,6.0,5.0,,,,
253244,8,,,,,,,,
253245,6,5.0,1.0,7.0,8.0,,,,
253246,0,8.0,1.0,,,,,,
253247,0,8.0,1.0,,,,,,
253248,6,0.0,2.0,,,,,,
253249,8,7.0,,,,,,,
253254,1,,,,,,,,
253255,0,8.0,6.0,1.0,3.0,,,,
253256,8,,,,,,,,
253257,0,4.0,8.0,1.0,2.0,,,,
253258,6,5.0,1.0,8.0,0.0,,,,
253259,6,8.0,1.0,3.0,0.0,,,,
253260,3,,,,,,,,
253261,7,,,,,,,,
253262,3,8.0,4.0,6.0,,,,,
253263,0,,,,,,,,
253264,1,3.0,6.0,0.0,,,,,
253265,0,6.0,2.0,8.0,3.0,,,,
253266,0,7.0,5.0,4.0,,,,,
253267,1,8.0,0.0,,,,,,
253268,0,4.0,,,,,,,
253269,1,,,,,,,,
253270,6,1.0,8.0,,,,,,
253271,0,1.0,,,,,,,
253272,7,,,,,,,,
253273,7,,,,,,,,
253274,8,0.0,1.0,,,,,,
253275,0,7.0,2.0,4.0,1.0,,,,
253276,0,,,,,,,,
253277,8,6.0,1.0,3.0,0.0,,,,
253278,0,3.0,7.0,6.0,1.0,,,,
253279,0,1.0,,,,,,,
253280,0,1.0,,,,,,,
253281,0,5.0,3.0,1.0,8.0,,,,
253282,7,,,,,,,,
253283,8,,,,,,,,
253284,1,,,,,,,,
253285,8,6.0,1.0,,,,,,
253287,1,0.0,,,,,,,
253288,1,8.0,0.0,,,,,,
253289,8,7.0,3.0,5.0,1.0,,,,
253290,0,8.0,,,,,,,
253291,7,0.0,1.0,8.0,2.0,,,,
253292,7,0.0,8.0,,,,,,
253293,0,6.0,4.0,8.0,5.0,,,,
253294,2,6.0,3.0,,,,,,
253295,0,7.0,,,,,,,
253296,0,,,,,,,,
253297,0,1.0,8.0,7.0,5.0,,,,
253298,2,,,,,,,,
253300,1,0.0,,,,,,,
253301,3,6.0,4.0,1.0,5.0,,,,
253303,8,4.0,6.0,,,,,,
253304,8,,,,,,,,
253305,0,5.0,,,,,,,
253306,1,8.0,3.0,,,,,,
253307,0,8.0,,,,,,,
253308,6,8.0,1.0,,,,,,
253309,4,,,,,,,,
253310,8,2.0,5.0,3.0,6.0,,,,
253311,8,6.0,1.0,,,,,,
253312,6,,,,,,,,
253313,1,8.0,0.0,,,,,,
253315,0,,,,,,,,
253316,1,8.0,6.0,0.0,3.0,,,,
253317,7,2.0,0.0,5.0,3.0,,,,
253318,8,,,,,,,,
253319,0,8.0,6.0,1.0,7.0,,,,
253320,0,1.0,8.0,6.0,,,,,
253321,6,2.0,3.0,,,,,,
253322,1,8.0,0.0,3.0,6.0,,,,
253323,0,1.0,,,,,,,
253324,0,,,,,,,,
253325,1,,,,,,,,
253326,0,1.0,,,,,,,
253327,0,1.0,3.0,8.0,6.0,,,,
253328,0,7.0,,,,,,,
253675,6,,,,,,,,
253676,0,8.0,,,,,,,
253677,1,8.0,6.0,,,,,,
253678,0,4.0,3.0,2.0,7.0,,,,
253679,8,0.0,6.0,3.0,,,,,
253680,0,,,,,,,,
253681,8,6.0,5.0,,,,,,
253682,0,8.0,5.0,7.0,,,,,
253683,8,6.0,,,,,,,
253684,1,,,,,,,,
253685,0,4.0,8.0,,,,,,
253686,0,,,,,,,,
253687,1,,,,,,,,
253688,0,,,,,,,,
253690,0,8.0,4.0,2.0,1.0,,,,
253691,0,2.0,7.0,,,,,,
253692,0,,,,,,,,
253693,8,0.0,1.0,6.0,3.0,,,,
253694,1,8.0,6.0,7.0,,,,,
253695,0,7.0,,,,,,,
253696,8,1.0,0.0,,,,,,
253697,0,,,,,,,,
253698,0,8.0,6.0,5.0,1.0,,,,
253699,7,0.0,,,,,,,
253700,1,6.0,8.0,0.0,5.0,,,,
253701,1,6.0,5.0,4.0,3.0,,,,
253702,0,3.0,6.0,1.0,,,,,
253705,0,8.0,6.0,1.0,5.0,,,,
253706,1,8.0,6.0,,,,,,
253707,0,3.0,5.0,6.0,8.0,,,,
253708,1,8.0,,,,,,,
253709,6,,,,,,,,
253710,8,1.0,,,,,,,
253711,0,8.0,6.0,,,,,,
253712,1,,,,,,,,
253713,8,7.0,1.0,6.0,4.0,,,,
253714,6,8.0,3.0,1.0,0.0,,,,
253715,8,,,,,,,,
253716,0,,,,,,,,
253717,3,,,,,,,,
253718,4,1.0,3.0,2.0,8.0,,,,
253719,0,7.0,8.0,1.0,,,,,
253720,0,,,,,,,,
253721,1,,,,,,,,
253722,0,8.0,,,,,,,
253723,1,,,,,,,,
253724,0,1.0,4.0,,,,,,
253725,0,4.0,,,,,,,
253726,8,0.0,3.0,6.0,2.0,,,,
253727,6,1.0,8.0,0.0,7.0,,,,
253728,8,6.0,,,,,,,
253729,0,1.0,8.0,6.0,3.0,,,,
253730,1,0.0,,,,,,,
253732,0,8.0,1.0,6.0,,,,,
253733,0,1.0,,,,,,,
253734,0,1.0,,,,,,,
253735,1,6.0,3.0,0.0,8.0,,,,
253736,7,0.0,2.0,5.0,3.0,,,,
253738,6,3.0,1.0,,,,,,
253739,8,1.0,0.0,,,,,,
253740,1,0.0,,,,,,,
253741,8,,,,,,,,
253742,6,3.0,8.0,0.0,1.0,,,,
253743,1,,,,,,,,
253744,0,6.0,,,,,,,
253745,1,6.0,,,,,,,
253746,8,6.0,1.0,0.0,3.0,,,,
253747,0,,,,,,,,
253748,8,6.0,1.0,,,,,,
253750,0,,,,,,,,
253753,0,2.0,1.0,4.0,,,,,
253754,0,,,,,,,,
253755,4,,,,,,,,
253756,8,1.0,0.0,6.0,5.0,,,,
253758,0,,,,,,,,
253759,0,5.0,,,,,,,
253760,6,1.0,8.0,0.0,,,,,
253761,0,8.0,6.0,,,,,,
253762,1,0.0,3.0,6.0,4.0,,,,
253763,1,0.0,,,,,,,
253764,4,1.0,,,,,,,
253765,0,6.0,,,,,,,
253766,0,,,,,,,,
253767,8,,,,,,,,
253768,1,,,,,,,,
253769,8,1.0,0.0,,,,,,
253770,4,,,,,,,,
253771,0,1.0,5.0,2.0,7.0,,,,
253772,0,,,,,,,,
253773,8,6.0,,,,,,,
253774,0,,,,,,,,
253775,8,,,,,,,,
253776,0,3.0,7.0,4.0,,,,,
253777,3,2.0,8.0,4.0,0.0,,,,
253778,1,0.0,8.0,6.0,,,,,
253779,1,0.0,,,,,,,
253780,0,4.0,,,,,,,
253781,0,,,,,,,,
253782,0,7.0,,,,,,,
253783,1,6.0,8.0,,,,,,
253784,7,0.0,5.0,3.0,8.0,,,,
253785,8,1.0,6.0,,,,,,
253786,0,,,,,,,,
253787,1,8.0,6.0,0.0,3.0,,,,
253788,8,1.0,7.0,6.0,4.0,,,,
253789,8,3.0,1.0,0.0,,,,,
253790,0,,,,,,,,
253791,0,8.0,,,,,,,
253792,8,,,,,,,,
253793,0,8.0,2.0,4.0,1.0,,,,
253794,0,3.0,6.0,,,,,,
253795,0,,,,,,,,
253797,6,8.0,1.0,2.0,0.0,,,,
253798,0,2.0,7.0,4.0,5.0,,,,
253799,1,6.0,8.0,3.0,0.0,,,,
253800,1,8.0,,,,,,,
253801,7,0.0,6.0,8.0,1.0,,,,
253802,0,2.0,1.0,7.0,6.0,,,,
253803,0,8.0,1.0,5.0,3.0,,,,
253804,0,,,,,,,,
253805,0,3.0,4.0,5.0,7.0,,,,
253806,0,,,,,,,,
253807,8,6.0,3.0,0.0,5.0,,,,
253808,1,,,,,,,,
253809,1,8.0,6.0,,,,,,
253810,0,4.0,5.0,6.0,1.0,,,,
253811,0,,,,,,,,
253812,0,,,,,,,,
253813,0,,,,,,,,
253814,6,8.0,1.0,0.0,,,,,
253815,2,,,,,,,,
253816,7,5.0,3.0,1.0,8.0,,,,
253817,0,,,,,,,,
253818,0,,,,,,,,
253819,0,1.0,,,,,,,
253820,0,1.0,8.0,3.0,7.0,,,,
253821,8,1.0,6.0,,,,,,
253822,1,0.0,,,,,,,
253823,6,8.0,0.0,,,,,,
253824,0,1.0,,,,,,,
253825,0,8.0,,,,,,,
253826,0,,,,,,,,
253827,2,,,,,,,,
253828,0,,,,,,,,
253829,4,,,,,,,,
253830,8,0.0,6.0,1.0,5.0,,,,
253831,0,8.0,7.0,1.0,3.0,,,,
253832,0,8.0,6.0,1.0,,,,,
253833,0,4.0,,,,,,,
253834,0,4.0,,,,,,,
253835,0,4.0,2.0,3.0,,,,,
253836,0,7.0,3.0,6.0,8.0,,,,
253837,0,8.0,4.0,1.0,,,,,
253838,8,,,,,,,,
253839,0,,,,,,,,
253840,0,7.0,1.0,8.0,4.0,,,,
253841,0,,,,,,,,
253842,0,,,,,,,,
253843,8,2.0,7.0,4.0,5.0,,,,
253844,2,,,,,,,,
253845,1,8.0,,,,,,,
253847,3,6.0,,,,,,,
253849,0,,,,,,,,
253850,0,,,,,,,,
253851,0,6.0,,,,,,,
253852,8,0.0,1.0,6.0,3.0,,,,
253853,0,1.0,,,,,,,
253854,4,0.0,2.0,,,,,,
253855,1,6.0,0.0,,,,,,
253856,3,0.0,7.0,,,,,,
253857,0,,,,,,,,
253858,8,0.0,3.0,6.0,1.0,,,,
253859,0,8.0,7.0,6.0,5.0,,,,
253860,0,,,,,,,,
253861,0,,,,,,,,
253862,1,6.0,8.0,0.0,,,,,
253863,0,6.0,1.0,8.0,,,,,
253864,0,3.0,6.0,5.0,8.0,,,,
253865,8,6.0,1.0,,,,,,
253866,8,7.0,1.0,,,,,,
253867,1,,,,,,,,
253868,6,1.0,,,,,,,
253869,1,,,,,,,,
253878,2,5.0,1.0,,,,,,
253879,3,,,,,,,,
253888,0,6.0,1.0,,,,,,
253889,1,8.0,,,,,,,
253892,3,1.0,,,,,,,
253894,5,0.0,,,,,,,
253898,8,7.0,1.0,,,,,,
253903,1,,,,,,,,
253905,0,,,,,,,,
253907,0,,,,,,,,
253917,5,1.0,0.0,8.0,,,,,
253926,6,8.0,1.0,,,,,,
253928,1,8.0,4.0,,,,,,
253932,0,1.0,,,,,,,
253939,0,1.0,8.0,7.0,3.0,,,,
253940,6,3.0,,,,,,,
253944,0,1.0,3.0,8.0,,,,,
253948,0,,,,,,,,
