,0,1,2,3,4,5,6,7,8
28489,3,1.0,,,,,,,
28490,8,3.0,,,,,,,
28491,8,,,,,,,,
28492,1,3.0,4.0,2.0,7.0,,,,
28494,6,1.0,5.0,8.0,3.0,,,,
28496,1,7.0,5.0,3.0,,,,,
28498,8,7.0,5.0,1.0,4.0,,,,
28500,7,8.0,,,,,,,
28501,3,1.0,,,,,,,
28505,7,1.0,3.0,8.0,5.0,,,,
28508,8,,,,,,,,
28509,8,6.0,4.0,3.0,1.0,,,,
28510,4,,,,,,,,
28516,4,,,,,,,,
28517,1,2.0,6.0,5.0,3.0,,,,
28518,6,4.0,2.0,7.0,8.0,,,,
28519,1,3.0,7.0,4.0,8.0,,,,
28525,1,7.0,3.0,5.0,6.0,,,,
28528,4,1.0,,,,,,,
28531,1,6.0,3.0,2.0,7.0,,,,
28533,1,7.0,4.0,6.0,2.0,,,,
28537,7,4.0,5.0,0.0,1.0,,,,
28538,1,4.0,7.0,2.0,6.0,,,,
28539,1,,,,,,,,
28540,2,,,,,,,,
28545,2,3.0,1.0,0.0,,,,,
28547,2,7.0,4.0,1.0,0.0,,,,
28548,1,6.0,8.0,0.0,4.0,,,,
28549,7,4.0,3.0,2.0,8.0,,,,
28550,4,,,,,,,,
28552,7,5.0,3.0,1.0,6.0,,,,
28556,4,3.0,1.0,8.0,2.0,,,,
28560,4,0.0,6.0,3.0,2.0,,,,
28563,7,8.0,6.0,3.0,4.0,,,,
28566,7,8.0,4.0,5.0,3.0,,,,
28567,3,,,,,,,,
28568,1,4.0,0.0,3.0,5.0,,,,
28570,8,4.0,2.0,6.0,5.0,,,,
28574,1,,,,,,,,
28576,1,8.0,,,,,,,
28577,5,7.0,,,,,,,
28578,7,1.0,8.0,3.0,5.0,,,,
28583,3,,,,,,,,
28584,8,,,,,,,,
28585,8,3.0,1.0,6.0,4.0,,,,
28586,8,3.0,1.0,,,,,,
28587,1,7.0,2.0,6.0,5.0,,,,
28588,4,8.0,,,,,,,
28589,3,,,,,,,,
28590,1,,,,,,,,
28600,8,1.0,,,,,,,
28602,7,,,,,,,,
28605,2,,,,,,,,
28606,7,4.0,1.0,2.0,3.0,,,,
28609,1,7.0,3.0,8.0,5.0,,,,
28611,1,,,,,,,,
28613,7,8.0,3.0,5.0,4.0,,,,
28615,8,4.0,2.0,,,,,,
28617,8,4.0,1.0,7.0,2.0,,,,
28619,2,8.0,6.0,7.0,4.0,,,,
28622,7,8.0,3.0,1.0,4.0,,,,
28625,1,,,,,,,,
28626,8,4.0,3.0,6.0,1.0,,,,
28630,8,3.0,1.0,6.0,4.0,,,,
28631,3,,,,,,,,
28633,8,,,,,,,,
28635,6,1.0,4.0,3.0,0.0,,,,
28641,3,7.0,,,,,,,
28642,2,3.0,8.0,,,,,,
28643,1,7.0,0.0,,,,,,
28651,1,0.0,8.0,4.0,2.0,,,,
28652,3,1.0,,,,,,,
28654,4,0.0,6.0,3.0,8.0,,,,
28655,1,7.0,4.0,3.0,0.0,,,,
28656,1,,,,,,,,
28657,4,1.0,7.0,8.0,6.0,,,,
28658,2,,,,,,,,
28664,0,1.0,2.0,,,,,,
28665,7,0.0,1.0,8.0,6.0,,,,
28666,6,,,,,,,,
28668,0,5.0,3.0,1.0,6.0,,,,
28669,2,0.0,6.0,1.0,,,,,
28670,1,,,,,,,,
28671,6,,,,,,,,
28674,1,,,,,,,,
28676,1,3.0,7.0,4.0,8.0,,,,
28678,0,6.0,1.0,2.0,3.0,,,,
28679,1,4.0,5.0,3.0,8.0,,,,
28682,1,3.0,,,,,,,
28683,1,,,,,,,,
28684,1,3.0,7.0,6.0,4.0,,,,
28689,1,3.0,7.0,6.0,4.0,,,,
28694,1,,,,,,,,
28695,1,2.0,7.0,3.0,,,,,
28696,3,1.0,7.0,8.0,4.0,,,,
28698,2,6.0,5.0,0.0,1.0,,,,
28699,5,,,,,,,,
28700,6,,,,,,,,
28702,6,7.0,1.0,,,,,,
28703,6,,,,,,,,
28708,6,0.0,7.0,8.0,1.0,,,,
28709,7,0.0,,,,,,,
28711,1,,,,,,,,
28712,3,8.0,6.0,7.0,5.0,,,,
28714,0,7.0,6.0,1.0,,,,,
28717,7,1.0,6.0,0.0,8.0,,,,
28719,3,,,,,,,,
28720,3,,,,,,,,
28722,8,1.0,3.0,7.0,4.0,,,,
28726,6,1.0,0.0,,,,,,
28728,1,4.0,0.0,2.0,7.0,,,,
28732,7,8.0,1.0,5.0,3.0,,,,
28733,5,8.0,,,,,,,
28734,1,,,,,,,,
28735,7,3.0,8.0,5.0,,,,,
28736,6,1.0,0.0,7.0,,,,,
28738,7,6.0,5.0,8.0,4.0,,,,
28740,1,7.0,6.0,0.0,2.0,,,,
28741,8,4.0,,,,,,,
28742,7,8.0,3.0,2.0,6.0,,,,
28747,4,8.0,0.0,1.0,3.0,,,,
28748,6,3.0,1.0,7.0,0.0,,,,
28750,1,,,,,,,,
28757,1,0.0,5.0,2.0,7.0,,,,
28758,1,0.0,,,,,,,
28759,6,4.0,0.0,2.0,8.0,,,,
28762,1,6.0,3.0,,,,,,
28765,4,3.0,1.0,7.0,6.0,,,,
28766,7,2.0,4.0,,,,,,
28767,7,6.0,8.0,,,,,,
28771,4,,,,,,,,
28772,1,6.0,,,,,,,
28773,2,6.0,7.0,,,,,,
28774,8,1.0,,,,,,,
28777,7,6.0,8.0,4.0,1.0,,,,
28778,4,8.0,1.0,7.0,2.0,,,,
28780,1,0.0,5.0,7.0,8.0,,,,
28781,0,1.0,,,,,,,
28783,6,7.0,1.0,0.0,4.0,,,,
28784,7,4.0,8.0,0.0,6.0,,,,
28786,7,,,,,,,,
28787,8,4.0,7.0,2.0,6.0,,,,
28788,6,1.0,3.0,,,,,,
28789,7,8.0,4.0,,,,,,
28790,6,1.0,7.0,0.0,8.0,,,,
28791,1,0.0,3.0,,,,,,
28793,0,1.0,5.0,,,,,,
28794,7,1.0,,,,,,,
28796,8,4.0,1.0,3.0,7.0,,,,
28802,4,3.0,7.0,0.0,1.0,,,,
28803,7,1.0,8.0,,,,,,
28806,3,0.0,1.0,,,,,,
28809,1,7.0,3.0,4.0,2.0,,,,
28810,6,,,,,,,,
28812,1,8.0,2.0,4.0,5.0,,,,
28813,8,7.0,1.0,3.0,,,,,
28814,0,6.0,7.0,2.0,4.0,,,,
28815,3,1.0,7.0,2.0,6.0,,,,
28818,8,3.0,7.0,1.0,4.0,,,,
28822,4,,,,,,,,
28824,0,,,,,,,,
28828,4,1.0,3.0,,,,,,
28830,7,1.0,4.0,3.0,6.0,,,,
28831,6,3.0,4.0,1.0,0.0,,,,
28832,6,1.0,0.0,7.0,4.0,,,,
28835,0,,,,,,,,
28839,1,,,,,,,,
28840,1,7.0,6.0,3.0,8.0,,,,
28841,7,6.0,2.0,,,,,,
28845,7,8.0,4.0,,,,,,
28848,7,2.0,1.0,4.0,,,,,
28849,7,6.0,1.0,3.0,,,,,
28852,7,,,,,,,,
28853,7,0.0,6.0,8.0,,,,,
28855,1,7.0,8.0,4.0,,,,,
28856,6,1.0,7.0,3.0,4.0,,,,
28861,7,2.0,4.0,6.0,3.0,,,,
28864,3,1.0,2.0,7.0,0.0,,,,
28865,7,1.0,8.0,4.0,2.0,,,,
28866,4,1.0,3.0,0.0,2.0,,,,
28868,0,8.0,5.0,4.0,,,,,
28874,0,7.0,,,,,,,
28876,0,7.0,8.0,4.0,2.0,,,,
28877,7,1.0,,,,,,,
28880,6,7.0,,,,,,,
28881,5,,,,,,,,
28882,0,6.0,1.0,,,,,,
28884,7,6.0,1.0,5.0,4.0,,,,
28885,4,,,,,,,,
28886,8,4.0,1.0,2.0,,,,,
28891,7,1.0,,,,,,,
28892,2,3.0,4.0,1.0,6.0,,,,
28893,3,8.0,7.0,5.0,2.0,,,,
28894,4,8.0,2.0,3.0,0.0,,,,
28895,7,1.0,5.0,2.0,3.0,,,,
28897,7,6.0,4.0,8.0,5.0,,,,
28898,7,8.0,5.0,1.0,4.0,,,,
28901,4,7.0,8.0,3.0,6.0,,,,
28902,7,2.0,1.0,3.0,4.0,,,,
28903,4,7.0,1.0,3.0,0.0,,,,
28906,1,,,,,,,,
28907,1,,,,,,,,
28909,1,7.0,4.0,6.0,2.0,,,,
28913,1,3.0,6.0,4.0,2.0,,,,
28915,7,,,,,,,,
28919,7,1.0,3.0,6.0,4.0,,,,
28920,7,4.0,8.0,1.0,6.0,,,,
28921,7,,,,,,,,
28922,0,6.0,,,,,,,
28925,6,1.0,,,,,,,
28928,3,,,,,,,,
28931,6,,,,,,,,
28932,6,2.0,8.0,4.0,3.0,,,,
28933,6,1.0,3.0,8.0,4.0,,,,
28934,0,1.0,6.0,,,,,,
28935,7,8.0,4.0,6.0,1.0,,,,
28936,4,1.0,,,,,,,
28937,0,,,,,,,,
28940,6,1.0,5.0,8.0,4.0,,,,
28943,8,7.0,4.0,1.0,,,,,
28947,1,,,,,,,,
28948,6,,,,,,,,
28955,4,3.0,7.0,,,,,,
28957,1,7.0,6.0,3.0,,,,,
28958,5,1.0,8.0,,,,,,
28964,4,6.0,8.0,7.0,0.0,,,,
28965,1,,,,,,,,
28968,1,5.0,,,,,,,
28971,3,1.0,7.0,6.0,8.0,,,,
28972,6,5.0,0.0,4.0,,,,,
28974,6,1.0,7.0,,,,,,
28975,7,1.0,6.0,3.0,0.0,,,,
28976,1,4.0,7.0,,,,,,
28977,1,7.0,3.0,4.0,8.0,,,,
28978,6,8.0,4.0,,,,,,
28979,0,,,,,,,,
28982,6,,,,,,,,
28984,1,3.0,,,,,,,
28985,7,4.0,1.0,,,,,,
28992,1,7.0,0.0,,,,,,
28993,2,6.0,,,,,,,
28995,1,3.0,6.0,7.0,2.0,,,,
28998,1,,,,,,,,
28999,6,7.0,1.0,4.0,,,,,
29000,2,7.0,1.0,6.0,0.0,,,,
29001,0,5.0,,,,,,,
29003,8,5.0,1.0,,,,,,
29007,4,1.0,7.0,,,,,,
29008,0,2.0,,,,,,,
29010,2,0.0,4.0,7.0,,,,,
29011,0,6.0,7.0,,,,,,
29012,5,7.0,4.0,8.0,3.0,,,,
29013,7,1.0,4.0,8.0,,,,,
29015,0,1.0,6.0,,,,,,
29021,0,,,,,,,,
29022,7,3.0,1.0,4.0,,,,,
29024,8,,,,,,,,
29025,0,6.0,7.0,3.0,1.0,,,,
29028,3,1.0,6.0,7.0,,,,,
29029,1,7.0,4.0,8.0,6.0,,,,
29031,8,,,,,,,,
29032,2,,,,,,,,
29035,1,8.0,6.0,3.0,4.0,,,,
29036,4,,,,,,,,
29037,7,1.0,3.0,5.0,6.0,,,,
29038,7,,,,,,,,
29039,1,,,,,,,,
29040,7,1.0,8.0,,,,,,
29042,7,1.0,3.0,8.0,,,,,
29046,1,3.0,7.0,8.0,2.0,,,,
29050,4,6.0,7.0,1.0,8.0,,,,
29051,8,7.0,1.0,6.0,2.0,,,,
29052,1,5.0,7.0,3.0,,,,,
29053,7,3.0,8.0,5.0,1.0,,,,
29054,1,8.0,7.0,,,,,,
29056,0,6.0,1.0,7.0,2.0,,,,
29058,3,1.0,4.0,0.0,,,,,
29065,6,0.0,7.0,5.0,8.0,,,,
29067,1,8.0,5.0,0.0,4.0,,,,
29070,6,,,,,,,,
29071,7,1.0,2.0,4.0,3.0,,,,
29072,0,8.0,6.0,1.0,4.0,,,,
29074,8,1.0,4.0,3.0,,,,,
29075,7,8.0,2.0,6.0,3.0,,,,
29076,7,5.0,8.0,,,,,,
29078,7,1.0,6.0,,,,,,
29080,7,1.0,3.0,,,,,,
29081,8,7.0,,,,,,,
29083,0,7.0,1.0,4.0,3.0,,,,
29086,7,6.0,4.0,0.0,,,,,
29087,0,7.0,4.0,,,,,,
29088,1,7.0,,,,,,,
29091,7,1.0,0.0,2.0,,,,,
29093,7,8.0,6.0,,,,,,
29094,3,7.0,8.0,,,,,,
29095,1,7.0,8.0,6.0,3.0,,,,
29099,7,0.0,6.0,1.0,,,,,
29100,6,0.0,1.0,7.0,,,,,
29102,1,6.0,0.0,,,,,,
29104,7,1.0,2.0,,,,,,
29105,0,6.0,7.0,1.0,,,,,
29107,1,5.0,7.0,,,,,,
29108,1,4.0,,,,,,,
29110,1,8.0,0.0,4.0,,,,,
29112,7,3.0,6.0,0.0,,,,,
29113,1,,,,,,,,
29116,7,0.0,6.0,,,,,,
29117,1,6.0,,,,,,,
29118,1,,,,,,,,
29120,1,,,,,,,,
29122,1,0.0,3.0,6.0,4.0,,,,
29124,2,1.0,,,,,,,
29128,8,,,,,,,,
29130,1,7.0,8.0,,,,,,
29131,2,,,,,,,,
29134,7,1.0,0.0,4.0,3.0,,,,
29135,0,7.0,1.0,6.0,4.0,,,,
29136,1,3.0,2.0,4.0,,,,,
29137,1,3.0,4.0,0.0,6.0,,,,
29144,4,,,,,,,,
29148,1,0.0,8.0,3.0,7.0,,,,
29149,1,0.0,,,,,,,
29150,1,0.0,7.0,3.0,4.0,,,,
29152,0,6.0,7.0,2.0,8.0,,,,
29156,3,6.0,7.0,2.0,1.0,,,,
29158,2,6.0,0.0,1.0,,,,,
29160,2,3.0,4.0,1.0,7.0,,,,
29161,1,5.0,,,,,,,
29162,1,3.0,2.0,4.0,0.0,,,,
29165,6,1.0,,,,,,,
29170,0,2.0,1.0,3.0,6.0,,,,
29173,0,,,,,,,,
29174,0,,,,,,,,
29176,7,,,,,,,,
29178,0,,,,,,,,
29179,6,0.0,1.0,3.0,,,,,
29180,8,,,,,,,,
29183,0,4.0,2.0,5.0,6.0,,,,
29188,1,,,,,,,,
29189,2,3.0,,,,,,,
29191,1,2.0,6.0,8.0,7.0,,,,
29195,0,5.0,2.0,6.0,4.0,,,,
29196,1,7.0,2.0,3.0,4.0,,,,
29198,3,5.0,4.0,0.0,1.0,,,,
29199,3,2.0,6.0,,,,,,
29201,6,0.0,5.0,,,,,,
29202,6,5.0,2.0,0.0,4.0,,,,
29203,1,2.0,3.0,7.0,8.0,,,,
29205,0,2.0,1.0,,,,,,
29208,3,7.0,,,,,,,
29209,1,,,,,,,,
29211,1,2.0,7.0,3.0,0.0,,,,
29212,3,2.0,1.0,0.0,6.0,,,,
29214,1,6.0,3.0,4.0,8.0,,,,
29216,3,1.0,5.0,0.0,8.0,,,,
29218,0,2.0,,,,,,,
29221,1,6.0,,,,,,,
29224,3,,,,,,,,
29226,8,,,,,,,,
29228,1,2.0,6.0,8.0,7.0,,,,
29229,2,1.0,7.0,3.0,,,,,
29230,1,,,,,,,,
29233,4,,,,,,,,
29234,6,1.0,,,,,,,
29235,7,,,,,,,,
29236,1,0.0,,,,,,,
29238,2,,,,,,,,
29240,3,6.0,,,,,,,
29241,1,0.0,7.0,,,,,,
29243,1,4.0,7.0,8.0,,,,,
29244,1,3.0,7.0,,,,,,
29248,1,7.0,8.0,,,,,,
29249,3,1.0,2.0,0.0,4.0,,,,
29254,3,5.0,0.0,2.0,,,,,
29255,1,2.0,0.0,,,,,,
29258,7,1.0,,,,,,,
29259,6,1.0,3.0,7.0,5.0,,,,
29261,1,2.0,7.0,3.0,,,,,
29262,7,1.0,6.0,3.0,0.0,,,,
29263,0,,,,,,,,
29266,1,,,,,,,,
29268,2,1.0,8.0,7.0,4.0,,,,
29490,4,0.0,2.0,7.0,6.0,,,,
29493,8,,,,,,,,
29494,8,6.0,,,,,,,
29495,6,3.0,5.0,1.0,2.0,,,,
29500,6,4.0,5.0,0.0,,,,,
29502,0,4.0,1.0,,,,,,
29503,1,,,,,,,,
29504,6,4.0,7.0,0.0,5.0,,,,
29505,1,0.0,4.0,3.0,,,,,
29506,6,,,,,,,,
29507,0,2.0,6.0,8.0,,,,,
29508,4,,,,,,,,
29509,1,4.0,8.0,0.0,5.0,,,,
29510,1,0.0,,,,,,,
29511,6,0.0,5.0,4.0,1.0,,,,
29512,1,3.0,8.0,7.0,2.0,,,,
29513,0,,,,,,,,
29514,0,6.0,,,,,,,
29516,2,7.0,3.0,1.0,0.0,,,,
29517,1,5.0,7.0,,,,,,
29518,7,1.0,6.0,0.0,4.0,,,,
29519,8,1.0,3.0,0.0,,,,,
29520,1,,,,,,,,
29521,6,,,,,,,,
29523,0,1.0,,,,,,,
29525,7,8.0,1.0,5.0,0.0,,,,
29527,7,,,,,,,,
29528,3,8.0,1.0,6.0,7.0,,,,
29529,7,3.0,0.0,4.0,1.0,,,,
29530,3,0.0,2.0,7.0,6.0,,,,
29531,6,1.0,,,,,,,
29532,1,8.0,4.0,6.0,,,,,
29533,2,,,,,,,,
29534,6,3.0,1.0,,,,,,
29536,6,1.0,0.0,7.0,,,,,
29537,8,1.0,3.0,6.0,,,,,
29538,1,3.0,,,,,,,
29540,0,4.0,,,,,,,
29541,1,,,,,,,,
29543,1,0.0,,,,,,,
29544,1,,,,,,,,
29545,8,2.0,,,,,,,
29547,0,4.0,5.0,2.0,1.0,,,,
29548,6,,,,,,,,
29549,1,,,,,,,,
29552,0,8.0,5.0,3.0,4.0,,,,
29553,6,,,,,,,,
29555,7,1.0,8.0,5.0,4.0,,,,
29556,0,1.0,6.0,3.0,7.0,,,,
29558,4,2.0,1.0,3.0,8.0,,,,
29559,7,,,,,,,,
29560,6,8.0,3.0,1.0,7.0,,,,
29561,5,4.0,3.0,,,,,,
29562,8,4.0,7.0,,,,,,
29564,1,8.0,4.0,2.0,3.0,,,,
29565,1,7.0,3.0,4.0,8.0,,,,
29566,0,6.0,,,,,,,
29568,8,4.0,3.0,,,,,,
29570,6,4.0,0.0,7.0,,,,,
29571,8,6.0,0.0,,,,,,
29572,2,7.0,3.0,1.0,0.0,,,,
29573,6,,,,,,,,
29574,7,,,,,,,,
29575,4,1.0,2.0,5.0,0.0,,,,
29576,8,,,,,,,,
29577,7,2.0,6.0,1.0,3.0,,,,
29579,7,0.0,6.0,3.0,2.0,,,,
29581,0,6.0,2.0,3.0,4.0,,,,
29582,1,8.0,6.0,3.0,2.0,,,,
29585,3,2.0,0.0,5.0,1.0,,,,
29587,2,3.0,7.0,,,,,,
29589,1,8.0,4.0,6.0,,,,,
29591,1,8.0,,,,,,,
29592,7,1.0,3.0,,,,,,
29595,1,5.0,7.0,4.0,6.0,,,,
29596,1,3.0,0.0,4.0,2.0,,,,
29598,6,1.0,4.0,8.0,3.0,,,,
29599,8,7.0,1.0,3.0,4.0,,,,
29600,0,4.0,5.0,2.0,1.0,,,,
29602,2,1.0,3.0,4.0,,,,,
29604,2,8.0,6.0,3.0,,,,,
29605,2,1.0,0.0,7.0,,,,,
29607,3,1.0,,,,,,,
29608,8,4.0,1.0,6.0,7.0,,,,
29609,7,1.0,5.0,0.0,6.0,,,,
29611,2,0.0,,,,,,,
29612,8,1.0,3.0,4.0,2.0,,,,
29613,0,3.0,,,,,,,
29615,7,1.0,8.0,3.0,,,,,
29616,8,3.0,2.0,0.0,7.0,,,,
29617,8,7.0,0.0,4.0,1.0,,,,
29618,1,8.0,3.0,7.0,0.0,,,,
29619,8,,,,,,,,
29620,5,,,,,,,,
29622,1,,,,,,,,
29624,2,3.0,1.0,6.0,5.0,,,,
29625,0,,,,,,,,
29626,6,7.0,3.0,1.0,2.0,,,,
29627,1,8.0,4.0,7.0,2.0,,,,
29629,3,,,,,,,,
29630,7,,,,,,,,
29634,5,6.0,2.0,0.0,4.0,,,,
29635,4,6.0,7.0,,,,,,
29637,4,,,,,,,,
29638,2,7.0,6.0,5.0,3.0,,,,
29639,1,,,,,,,,
29643,6,1.0,7.0,3.0,,,,,
29644,8,4.0,,,,,,,
29645,0,7.0,,,,,,,
29646,7,1.0,,,,,,,
29647,6,4.0,2.0,5.0,0.0,,,,
29648,7,,,,,,,,
29649,7,3.0,4.0,1.0,,,,,
29650,7,2.0,,,,,,,
29652,7,8.0,,,,,,,
29653,1,3.0,6.0,2.0,7.0,,,,
29655,1,3.0,0.0,4.0,8.0,,,,
29656,7,3.0,,,,,,,
29659,1,4.0,8.0,3.0,2.0,,,,
29745,0,,,,,,,,
29753,1,7.0,2.0,6.0,3.0,,,,
29760,3,7.0,1.0,,,,,,
29762,1,6.0,7.0,4.0,8.0,,,,
29772,0,2.0,3.0,,,,,,
29773,7,,,,,,,,
29783,0,,,,,,,,
29811,1,4.0,,,,,,,
29819,0,7.0,5.0,1.0,4.0,,,,
29831,1,,,,,,,,
29833,4,8.0,1.0,7.0,3.0,,,,
29843,1,,,,,,,,
29849,7,4.0,0.0,6.0,3.0,,,,
29853,0,,,,,,,,
29868,1,,,,,,,,
29871,3,,,,,,,,
29883,8,,,,,,,,
29891,1,0.0,,,,,,,
29892,1,3.0,5.0,4.0,6.0,,,,
29898,5,,,,,,,,
29902,7,1.0,,,,,,,
29912,1,4.0,0.0,7.0,3.0,,,,
29914,1,2.0,0.0,,,,,,
29915,1,4.0,,,,,,,
29917,6,4.0,,,,,,,
29934,7,0.0,,,,,,,
29947,5,4.0,8.0,6.0,3.0,,,,
29949,0,8.0,,,,,,,
29951,7,4.0,2.0,1.0,3.0,,,,
29959,4,0.0,3.0,5.0,7.0,,,,
29966,1,8.0,3.0,,,,,,
29970,6,1.0,,,,,,,
29972,6,,,,,,,,
29988,1,6.0,,,,,,,
29997,8,7.0,1.0,2.0,6.0,,,,
30006,2,,,,,,,,
30013,7,3.0,,,,,,,
30032,1,2.0,5.0,6.0,0.0,,,,
30033,6,5.0,4.0,0.0,,,,,
30038,1,7.0,2.0,,,,,,
30039,7,3.0,1.0,4.0,2.0,,,,
30040,1,7.0,6.0,3.0,4.0,,,,
30043,7,2.0,,,,,,,
30099,1,7.0,3.0,0.0,8.0,,,,
30100,7,,,,,,,,
30101,1,3.0,8.0,7.0,2.0,,,,
30102,2,8.0,3.0,6.0,4.0,,,,
30103,0,6.0,2.0,,,,,,
30104,6,1.0,3.0,0.0,7.0,,,,
30105,8,4.0,1.0,2.0,3.0,,,,
30106,4,1.0,8.0,2.0,3.0,,,,
30107,7,0.0,1.0,6.0,3.0,,,,
30109,1,7.0,6.0,3.0,,,,,
30110,0,2.0,7.0,6.0,3.0,,,,
30111,6,,,,,,,,
30113,8,7.0,0.0,6.0,3.0,,,,
30114,1,,,,,,,,
30115,0,2.0,8.0,3.0,7.0,,,,
30117,4,8.0,5.0,7.0,2.0,,,,
30119,3,2.0,4.0,7.0,1.0,,,,
30121,1,3.0,7.0,4.0,2.0,,,,
30124,6,7.0,3.0,1.0,2.0,,,,
30126,8,4.0,1.0,7.0,3.0,,,,
30127,7,2.0,1.0,6.0,5.0,,,,
30128,8,,,,,,,,
30130,8,,,,,,,,
30131,1,6.0,8.0,2.0,7.0,,,,
30133,1,2.0,0.0,6.0,4.0,,,,
30134,8,5.0,6.0,4.0,3.0,,,,
30135,1,4.0,,,,,,,
30137,7,2.0,1.0,6.0,5.0,,,,
30138,7,8.0,4.0,5.0,1.0,,,,
30139,7,,,,,,,,
30140,7,8.0,,,,,,,
30141,8,,,,,,,,
30143,6,0.0,1.0,,,,,,
30144,1,6.0,3.0,5.0,2.0,,,,
30147,1,4.0,3.0,7.0,2.0,,,,
30148,6,2.0,3.0,4.0,7.0,,,,
30150,7,1.0,6.0,5.0,8.0,,,,
30151,2,,,,,,,,
30155,4,6.0,2.0,3.0,,,,,
30158,8,1.0,4.0,,,,,,
30159,1,6.0,4.0,0.0,2.0,,,,
30160,0,,,,,,,,
30161,1,,,,,,,,
30163,1,5.0,7.0,4.0,8.0,,,,
30164,6,7.0,0.0,1.0,3.0,,,,
30165,2,6.0,3.0,4.0,0.0,,,,
30167,1,5.0,3.0,7.0,4.0,,,,
30169,1,7.0,6.0,5.0,0.0,,,,
30170,1,8.0,3.0,2.0,,,,,
30171,2,,,,,,,,
30172,1,3.0,4.0,8.0,7.0,,,,
30173,2,1.0,7.0,0.0,,,,,
30174,8,7.0,5.0,4.0,2.0,,,,
30177,8,1.0,3.0,5.0,2.0,,,,
30178,6,4.0,,,,,,,
30179,7,4.0,3.0,1.0,2.0,,,,
30180,0,1.0,2.0,,,,,,
30181,1,7.0,3.0,4.0,5.0,,,,
30182,4,3.0,2.0,7.0,1.0,,,,
30183,8,,,,,,,,
30184,1,,,,,,,,
30185,1,0.0,2.0,,,,,,
30188,5,6.0,3.0,4.0,7.0,,,,
30189,7,,,,,,,,
30191,3,1.0,0.0,,,,,,
30192,0,2.0,1.0,5.0,6.0,,,,
30193,2,7.0,1.0,4.0,3.0,,,,
30194,1,6.0,8.0,,,,,,
30195,7,8.0,4.0,3.0,1.0,,,,
30196,4,6.0,,,,,,,
30197,1,,,,,,,,
30198,4,2.0,1.0,6.0,7.0,,,,
30199,0,,,,,,,,
30200,0,,,,,,,,
30201,7,,,,,,,,
30202,0,4.0,,,,,,,
30203,6,,,,,,,,
30205,7,1.0,,,,,,,
30206,4,0.0,3.0,1.0,,,,,
30207,2,8.0,,,,,,,
30210,8,1.0,,,,,,,
30211,0,1.0,2.0,6.0,3.0,,,,
30212,7,0.0,5.0,,,,,,
30213,0,,,,,,,,
30214,6,1.0,,,,,,,
30216,8,4.0,0.0,3.0,1.0,,,,
30217,7,1.0,0.0,,,,,,
30218,2,,,,,,,,
30219,7,1.0,2.0,0.0,8.0,,,,
30220,0,,,,,,,,
30221,0,,,,,,,,
30223,0,,,,,,,,
30224,6,1.0,3.0,7.0,5.0,,,,
30225,2,7.0,1.0,3.0,4.0,,,,
30226,6,0.0,,,,,,,
30228,7,1.0,4.0,,,,,,
30229,2,3.0,7.0,,,,,,
30230,2,7.0,4.0,,,,,,
30232,8,3.0,,,,,,,
30233,1,2.0,5.0,7.0,3.0,,,,
30234,4,2.0,8.0,6.0,1.0,,,,
30236,6,3.0,,,,,,,
30237,3,,,,,,,,
30239,4,,,,,,,,
30241,2,1.0,0.0,3.0,6.0,,,,
30242,1,3.0,,,,,,,
30243,7,1.0,8.0,3.0,4.0,,,,
30245,6,5.0,1.0,4.0,7.0,,,,
30246,1,3.0,2.0,7.0,,,,,
30247,4,6.0,5.0,,,,,,
30250,3,1.0,7.0,8.0,4.0,,,,
30251,1,7.0,2.0,6.0,4.0,,,,
30253,0,6.0,4.0,2.0,5.0,,,,
30254,8,7.0,1.0,,,,,,
30255,7,3.0,4.0,,,,,,
30256,7,,,,,,,,
30258,1,0.0,6.0,3.0,7.0,,,,
30259,1,,,,,,,,
30261,7,3.0,4.0,2.0,,,,,
30263,7,8.0,4.0,3.0,,,,,
30386,8,3.0,6.0,0.0,4.0,,,,
30387,7,8.0,4.0,3.0,,,,,
30388,1,7.0,5.0,3.0,4.0,,,,
30389,1,5.0,8.0,3.0,6.0,,,,
30390,1,4.0,7.0,2.0,8.0,,,,
30391,0,7.0,1.0,6.0,2.0,,,,
30392,2,,,,,,,,
30395,1,0.0,2.0,,,,,,
30397,1,,,,,,,,
30398,0,2.0,6.0,4.0,7.0,,,,
30399,8,3.0,1.0,6.0,0.0,,,,
30400,6,8.0,,,,,,,
30401,1,3.0,0.0,2.0,6.0,,,,
30402,1,,,,,,,,
30404,8,5.0,7.0,4.0,1.0,,,,
30405,7,1.0,8.0,4.0,3.0,,,,
30409,8,7.0,4.0,3.0,5.0,,,,
30410,7,8.0,1.0,,,,,,
30411,7,5.0,0.0,4.0,1.0,,,,
30413,0,,,,,,,,
30414,8,6.0,4.0,1.0,,,,,
30415,0,6.0,,,,,,,
30416,1,,,,,,,,
30418,7,8.0,4.0,3.0,2.0,,,,
30420,7,3.0,4.0,1.0,2.0,,,,
30421,4,3.0,7.0,1.0,2.0,,,,
30422,3,1.0,7.0,8.0,4.0,,,,
30423,3,,,,,,,,
30426,5,1.0,7.0,3.0,2.0,,,,
30427,1,2.0,6.0,,,,,,
30429,2,,,,,,,,
30430,1,,,,,,,,
30431,6,2.0,5.0,1.0,7.0,,,,
30432,0,4.0,8.0,,,,,,
30433,0,,,,,,,,
30434,4,1.0,,,,,,,
